1pctl,10pctl,50pctl,90pct,99pct,stddev,op,op,op,op,op,op,op,op,op,op,op,op,op,op,op
7.86721e-05,7.87775e-05,7.89755e-05,7.91293e-05,7.93218e-05,1.44657e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostRecv,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88023e-05,7.89673e-05,7.91016e-05,7.932e-05,7.98752e-05,1.7077e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostRecv,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85631e-05,7.87825e-05,7.8928e-05,7.90921e-05,7.92311e-05,1.33037e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.748e-05,7.75683e-05,7.77959e-05,7.80089e-05,7.85277e-05,1.8488e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.74517e-05,7.76998e-05,7.78288e-05,7.79993e-05,7.80215e-05,1.168e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76091e-05,7.76783e-05,7.78088e-05,7.79888e-05,7.86299e-05,1.68266e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.8735e-05,7.87998e-05,7.89418e-05,7.90779e-05,7.91752e-05,1.05191e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88496e-05,7.89045e-05,7.90588e-05,7.92488e-05,7.99066e-05,1.6604e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,PostRecv,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85915e-05,7.87988e-05,7.8959e-05,7.91107e-05,7.93262e-05,1.28368e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.74513e-05,7.76349e-05,7.78589e-05,7.81045e-05,7.89716e-05,2.27133e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.76254e-05,7.77219e-05,7.79201e-05,7.80554e-05,7.84916e-05,1.52159e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.7723e-05,7.78167e-05,7.80032e-05,7.81816e-05,7.83059e-05,1.30199e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88265e-05,7.885e-05,7.89596e-05,7.91467e-05,7.99308e-05,1.64328e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88022e-05,7.89226e-05,7.91115e-05,7.93235e-05,7.98956e-05,1.80661e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.8338e-05,7.86049e-05,7.8892e-05,7.91362e-05,7.94378e-05,2.24079e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.74563e-05,7.75203e-05,7.77947e-05,7.80275e-05,7.88654e-05,2.34815e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.73368e-05,7.75605e-05,7.77597e-05,7.80539e-05,7.86835e-05,2.13495e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.74809e-05,7.76849e-05,7.79175e-05,7.81353e-05,7.82259e-05,1.64346e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.86005e-05,7.88112e-05,7.89835e-05,7.91382e-05,7.99385e-05,1.75981e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87909e-05,7.88954e-05,7.91083e-05,7.92619e-05,7.94255e-05,1.37679e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88121e-05,7.89444e-05,7.92689e-05,7.9368e-05,7.9442e-05,1.4796e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.76983e-05,7.78495e-05,7.81648e-05,7.89014e-05,8.08115e-05,7.00043e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75407e-05,7.78579e-05,7.81127e-05,7.82823e-05,7.83499e-05,1.69677e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75412e-05,7.78116e-05,7.80965e-05,7.84616e-05,7.90386e-05,2.66468e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88317e-05,7.89137e-05,7.91701e-05,7.95183e-05,8.00819e-05,2.42338e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.67818e-05,7.70849e-05,7.75445e-05,7.77365e-05,7.78606e-05,2.76549e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.55669e-05,7.57398e-05,7.60772e-05,7.65477e-05,7.69018e-05,3.114e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.54112e-05,7.55047e-05,7.57454e-05,7.5849e-05,7.59176e-05,1.30412e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.53844e-05,7.55337e-05,7.57486e-05,7.61409e-05,7.66386e-05,2.52119e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.61714e-05,7.62284e-05,7.64619e-05,7.66353e-05,7.72964e-05,1.88622e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91003e-05,7.92541e-05,7.93491e-05,7.95269e-05,7.98815e-05,1.33955e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.69381e-05,7.70182e-05,7.72105e-05,7.73551e-05,7.91343e-05,2.97896e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91876e-05,7.9308e-05,7.94535e-05,7.96633e-05,8.18634e-05,3.61969e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91974e-05,7.92554e-05,7.94177e-05,7.95892e-05,8.16132e-05,3.2755e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.67766e-05,7.70119e-05,7.72923e-05,7.76359e-05,7.936e-05,3.66184e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.81776e-05,7.86753e-05,7.89199e-05,7.91137e-05,7.93069e-05,2.04632e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.74348e-05,7.75433e-05,7.77997e-05,7.81036e-05,7.98336e-05,3.47876e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.74166e-05,7.75338e-05,7.78437e-05,7.81242e-05,7.93041e-05,3.44157e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.73427e-05,7.75839e-05,7.78093e-05,7.8061e-05,7.99897e-05,3.52619e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87519e-05,7.8912e-05,7.90688e-05,7.94615e-05,8.02618e-05,2.69104e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.89507e-05,7.90087e-05,7.91289e-05,7.92654e-05,8.1303e-05,3.19784e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,PostRecv,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85356e-05,7.88255e-05,7.89973e-05,7.9235e-05,7.97581e-05,1.93994e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.75113e-05,7.76884e-05,7.79233e-05,7.81048e-05,7.82316e-05,1.655e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.76233e-05,7.77688e-05,7.80086e-05,7.82749e-05,7.87222e-05,2.05675e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76063e-05,7.77193e-05,7.7974e-05,7.82039e-05,7.90354e-05,2.42217e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88638e-05,7.89375e-05,7.90906e-05,7.93607e-05,7.95366e-05,1.57459e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88836e-05,7.90092e-05,7.91477e-05,7.93287e-05,8.02877e-05,2.05932e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.87145e-05,7.89278e-05,7.931e-05,7.95905e-05,8.22012e-05,7.44522e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.76383e-05,7.78609e-05,7.80747e-05,7.83947e-05,7.91502e-05,2.55181e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.77695e-05,7.79158e-05,7.80942e-05,7.84836e-05,7.91839e-05,2.87442e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.77126e-05,7.78891e-05,7.81283e-05,7.83769e-05,7.88812e-05,2.00977e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.89647e-05,7.90186e-05,7.91704e-05,7.93242e-05,7.94181e-05,1.08612e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.66747e-05,7.71343e-05,7.73634e-05,7.76065e-05,7.79137e-05,2.13262e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.55811e-05,7.5912e-05,7.61782e-05,7.63548e-05,7.6739e-05,1.96599e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.57018e-05,7.59283e-05,7.61479e-05,7.64201e-05,7.64807e-05,1.78017e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.61454e-05,7.62734e-05,7.65766e-05,7.68288e-05,7.70879e-05,2.1775e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.61812e-05,7.62989e-05,7.66227e-05,7.68577e-05,7.74831e-05,2.22742e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.9258e-05,7.93467e-05,7.95242e-05,7.96515e-05,8.04143e-05,1.68909e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.73869e-05,7.75184e-05,7.76955e-05,7.78675e-05,7.84472e-05,1.75553e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.92624e-05,7.936e-05,7.95292e-05,7.96642e-05,7.97525e-05,1.10354e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93334e-05,7.93979e-05,7.95248e-05,7.97004e-05,7.98517e-05,1.16731e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.68807e-05,7.71517e-05,7.73835e-05,7.78813e-05,7.79644e-05,2.30872e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,PostRecv,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.68981e-05,7.70842e-05,7.72166e-05,7.7373e-05,7.80831e-05,1.69278e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.54777e-05,7.57985e-05,7.59314e-05,7.60428e-05,7.61844e-05,1.28552e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.54403e-05,7.56522e-05,7.5846e-05,7.61275e-05,7.70195e-05,2.90165e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.54936e-05,7.55559e-05,7.58012e-05,7.60381e-05,7.60626e-05,1.52797e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.69668e-05,7.7017e-05,7.72067e-05,7.73232e-05,7.79542e-05,1.5441e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.69702e-05,7.71325e-05,7.7285e-05,7.77224e-05,7.8571e-05,2.91235e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,StreamWait-after-yl-b4-y,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.80263e-05,7.82181e-05,7.83918e-05,7.87069e-05,7.88337e-05,1.80876e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.7194e-05,7.72939e-05,7.74304e-05,7.75996e-05,7.82752e-05,1.64408e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.71391e-05,7.72453e-05,7.73973e-05,7.7562e-05,7.77099e-05,1.24828e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.71367e-05,7.72328e-05,7.73558e-05,7.75429e-05,7.83017e-05,1.7378e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85906e-05,7.86731e-05,7.88202e-05,7.89434e-05,7.90677e-05,1.08809e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.86687e-05,7.87586e-05,7.88864e-05,7.90988e-05,8.15577e-05,6.94155e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.82084e-05,7.83764e-05,7.85934e-05,7.87728e-05,7.94172e-05,1.92506e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.72612e-05,7.73012e-05,7.74815e-05,7.77219e-05,7.83354e-05,2.20694e-07,start,yl,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,PostRecv,CudaEventSync-after-b4-PostSend,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
